route_type;case;origin_destination;departure_time;player;itinerary;leg;duration_leg;modal;line;fare;itinerary_duration
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;2;3;167;WALK;;765;3764
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;2;4;756;SUBWAY;METRÔ L4;765;3764
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;2;5;61;WALK;;765;3764
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;2;6;135;BUS;847P-10;765;3764
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;2;7;49;WALK;;765;3764
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;1;727;WALK;;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;2;1685;RAIL;CPTM L11;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;3;167;WALK;;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;4;756;SUBWAY;METRÔ L4;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;5;61;WALK;;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;6;126;BUS;875C-10;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;3;7;49;WALK;;765;3796
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;1;28;WALK;;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;2;328;BUS;3732-10;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;3;144;WALK;;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;4;1685;RAIL;CPTM L11;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;5;167;WALK;;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;6;756;SUBWAY;METRÔ L4;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;4;7;475;WALK;;765;3888
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;5;1;727;WALK;;765;4051
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;5;2;1685;RAIL;CPTM L11;765;4051
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;5;3;167;WALK;;765;4051
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;5;4;756;SUBWAY;METRÔ L4;765;4051
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;OTP;5;5;475;WALK;;765;4051
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;1;462;WALK;;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;2;1171;BUS;971A-10;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;3;92;WALK;;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;4;535;SUBWAY;METRÔ L1;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;5;22;WALK;;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;6;882;SUBWAY;METRÔ L4;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;7;123;WALK;;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;8;680;RAIL;CPTM L09;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;1;9;514;WALK;;765;4775
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;2;1;598;WALK;;748;5253
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;2;2;900;BUS;2014-10;748;5253
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;2;3;1984;BUS;209P-10;748;5253
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;2;4;263;WALK;;748;5253
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;2;5;680;RAIL;CPTM L09;748;5253
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;2;6;514;WALK;;748;5253
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;1;144;WALK;;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;2;2211;BUS;9354-10;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;3;547;WALK;;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;4;756;SUBWAY;METRÔ L4;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;5;123;WALK;;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;6;680;RAIL;CPTM L09;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;3;7;514;WALK;;765;5369
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;4;1;598;WALK;;430;5896
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;4;2;1213;BUS;2014-10;430;5896
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;4;3;1759;BUS;209P-10;430;5896
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;4;4;78;WALK;;430;5896
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;4;5;1914;BUS;709M-10;430;5896
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;4;6;123;WALK;;430;5896
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;5;1;145;WALK;;430;7104
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;5;2;5208;BUS;967A-10;430;7104
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;5;3;1504;BUS;709A-10;430;7104
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;OTP;5;4;123;WALK;;430;7104
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;1;164;WALK;;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;2;307;BUS;4003-10;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;3;240;WALK;;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;4;190;BUS;4024-10;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;5;187;WALK;;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;6;1348;RAIL;CPTM L11;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;7;151;WALK;;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;8;963;SUBWAY;METRÔ L1;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;9;11;WALK;;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;10;1521;SUBWAY;METRÔ L5;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;1;11;129;WALK;;765;5817
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;1;195;WALK;;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;2;520;BUS;342N-10;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;3;119;WALK;;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;4;2022;RAIL;CPTM L11;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;5;151;WALK;;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;6;963;SUBWAY;METRÔ L1;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;7;11;WALK;;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;8;1521;SUBWAY;METRÔ L5;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;2;9;129;WALK;;765;6046
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;1;195;WALK;;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;2;228;BUS;2705-10;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;3;677;WALK;;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;4;1685;RAIL;CPTM L11;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;5;107;WALK;;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;6;1276;BUS;175T-10;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;7;1872;BUS;5362-10;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;3;8;223;WALK;;748;6536
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;1;311;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;2;1105;BUS;407L-10;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;3;75;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;4;2022;RAIL;CPTM L11;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;5;151;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;6;963;SUBWAY;METRÔ L1;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;7;11;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;8;1521;SUBWAY;METRÔ L5;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;4;9;129;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;1;195;WALK;;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;2;675;BUS;342N-10;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;3;119;WALK;;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;4;2022;RAIL;CPTM L11;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;5;151;WALK;;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;6;963;SUBWAY;METRÔ L1;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;7;11;WALK;;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;8;1521;SUBWAY;METRÔ L5;765;6769
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;OTP;5;9;129;WALK;;765;6769
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;1;885;WALK;;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;2;695;BUS;6074-10;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;3;142;WALK;;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;4;1700;RAIL;CPTM L09;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;5;324;WALK;;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;6;750;BUS;809U-10;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;1;7;57;WALK;;748;4612
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;1;885;WALK;;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;2;695;BUS;6074-10;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;3;142;WALK;;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;4;1700;RAIL;CPTM L09;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;5;324;WALK;;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;6;750;BUS;809U-10;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;2;7;57;WALK;;748;5044
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;1;751;WALK;;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;2;1344;BUS;6027-10;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;3;237;WALK;;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;4;1360;RAIL;CPTM L09;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;5;513;WALK;;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;6;686;BUS;8022-10;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;3;7;130;WALK;;748;5089
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;1;751;WALK;;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;2;842;BUS;6027-10;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;3;235;WALK;;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;4;1530;RAIL;CPTM L09;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;5;324;WALK;;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;6;750;BUS;809U-10;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;4;7;57;WALK;;748;5210
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;1;885;WALK;;748;5384
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;2;794;BUS;6074-10;748;5384
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;3;142;WALK;;748;5384
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;4;1530;RAIL;CPTM L09;748;5384
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;5;366;WALK;;748;5384
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;6;1100;BUS;177H-10;748;5384
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:11;OTP;5;7;57;WALK;;748;5384
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;1;1;531;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;1;2;1440;RAIL;CPTM L11;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;1;3;248;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;1;4;840;SUBWAY;METRÔ L4;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;1;5;586;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;1;531;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;2;1440;RAIL;CPTM L11;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;3;248;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;4;560;SUBWAY;METRÔ L4;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;5;106;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;6;387;BUS;7545-10;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;2;7;133;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;3;1;531;WALK;;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;3;2;1080;RAIL;CPTM L11;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;3;3;235;WALK;;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;3;4;2125;BUS;702C-10;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;3;5;133;WALK;;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;1;1033;WALK;;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;2;1080;RAIL;CPTM L11;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;3;248;WALK;;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;4;560;SUBWAY;METRÔ L4;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;5;106;WALK;;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;6;432;BUS;8700-10;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:11;Google;4;7;133;WALK;;765;4378
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;1;136;WALK;;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;2;1915;BUS;9354-10;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;3;455;WALK;;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;4;840;SUBWAY;METRÔ L4;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;5;0;WALK;;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;6;720;RAIL;CPTM L09;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;1;7;494;WALK;;765;5188
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;1;136;WALK;;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;2;1923;BUS;9354-10;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;3;455;WALK;;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;4;840;SUBWAY;METRÔ L4;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;5;0;WALK;;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;6;720;RAIL;CPTM L09;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;2;7;494;WALK;;765;5196
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;3;1;452;WALK;;430;6368
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;3;2;99;BUS;971A-10;430;6368
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;3;3;96;WALK;;430;6368
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;3;4;640;BUS;2014-10;430;6368
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;3;5;1919;BUS;209P-10;430;6368
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;3;6;1914;BUS;709M-10;430;6368
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;4;1;136;WALK;;430;7687
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;4;2;2870;BUS;177H-10;430;7687
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;4;3;168;WALK;;430;7687
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:11;Google;4;4;3600;BUS;7245-10;430;7687
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;Google;1;1;323;WALK;;2065;6772
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;Google;1;2;863;BUS;460;2065;6772
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;Google;1;3;160;WALK;;2065;6772
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:11;Google;1;4;2090;SUBWAY;METRÔ L3;2065;6772
